Scenario_ID,Split,File,Scenario_Seed,Anchor_Date,Anchor_Day_Type,Anchor_Season,Source_Dates,Source_Pool_Size,Sessions
train_day_0304,train,train/train_day_0304.csv,310304,2019-08-05,weekday,summer,2019-08-05|2019-08-06|2019-08-07|2019-08-02|2019-08-01|2019-08-09|2019-07-31,170,344
train_day_0305,train,train/train_day_0305.csv,310305,2018-11-05,weekday,autumn,2018-11-05|2018-11-06|2018-11-02|2018-10-30|2018-10-29|2018-11-12|2018-11-14,142,344
train_day_0306,train,train/train_day_0306.csv,310306,2019-07-02,weekday,summer,2019-07-02|2019-07-03|2019-07-04|2019-07-05|2019-06-28|2019-06-27|2019-07-08,150,344
train_day_0307,train,train/train_day_0307.csv,310307,2018-11-30,weekday,autumn,2018-11-30|2018-11-29|2018-11-28|2018-11-27|2018-11-26|2018-11-23|2018-11-22,140,344
train_day_0308,train,train/train_day_0308.csv,310308,2019-01-26,weekend,winter,2019-01-26|2019-01-27|2019-01-20|2019-02-02|2019-01-13|2019-01-12|2019-02-09,128,344
train_day_0309,train,train/train_day_0309.csv,310309,2019-03-03,weekend,spring,2019-03-03|2019-03-02|2019-03-09|2019-03-10|2019-03-17|2019-03-24|2019-03-31,120,344
train_day_0310,train,train/train_day_0310.csv,310310,2018-12-06,weekday,winter,2018-12-06|2018-12-05|2018-12-07|2018-12-04|2018-12-10|2018-12-12|2018-12-13,160,344
train_day_0311,train,train/train_day_0311.csv,310311,2019-06-01,weekend,summer,2019-06-01|2019-06-02|2019-06-09|2019-06-15|2019-06-22|2019-06-29|2019-06-30,128,344
train_day_0312,train,train/train_day_0312.csv,310312,2019-03-04,weekday,spring,2019-03-04|2019-03-05|2019-03-06|2019-03-08|2019-03-11|2019-03-12|2019-03-14,165,344
train_day_0313,train,train/train_day_0313.csv,310313,2019-07-21,weekend,summer,2019-07-21|2019-07-20|2019-07-27|2019-07-14|2019-07-28|2019-08-03|2019-07-07,154,344
train_day_0314,train,train/train_day_0314.csv,310314,2018-12-14,weekday,winter,2018-12-14|2018-12-13|2018-12-12|2018-12-10|2018-12-18|2018-12-19|2018-12-20,148,344
train_day_0315,train,train/train_day_0315.csv,310315,2019-06-24,weekday,summer,2019-06-24|2019-06-25|2019-06-21|2019-06-27|2019-06-20|2019-06-28|2019-07-02,160,344
train_day_0316,train,train/train_day_0316.csv,310316,2019-03-31,weekend,spring,2019-03-31|2019-04-06|2019-03-24|2019-04-07|2019-03-17|2019-04-20|2019-03-10,141,344
train_day_0317,train,train/train_day_0317.csv,310317,2019-02-12,weekday,winter,2019-02-12|2019-02-11|2019-02-13|2019-02-15|2019-02-07|2019-02-06|2019-02-18,139,344
train_day_0318,train,train/train_day_0318.csv,310318,2019-07-27,weekend,summer,2019-07-27|2019-07-28|2019-07-21|2019-07-20|2019-08-03|2019-07-14|2019-07-07,154,344
train_day_0319,train,train/train_day_0319.csv,310319,2018-09-12,weekday,autumn,2018-09-12|2018-09-11|2018-09-13|2018-09-10|2018-09-07|2018-09-18|2018-09-19,108,344
train_day_0320,train,train/train_day_0320.csv,310320,2019-06-06,weekday,summer,2019-06-06|2019-06-05|2019-06-07|2019-06-03|2019-06-10|2019-06-11|2019-06-12,138,344
train_day_0321,train,train/train_day_0321.csv,310321,2018-09-11,weekday,autumn,2018-09-11|2018-09-10|2018-09-12|2018-09-13|2018-09-07|2018-09-18|2018-09-03,109,344
train_day_0322,train,train/train_day_0322.csv,310322,2018-09-18,weekday,autumn,2018-09-18|2018-09-19|2018-09-20|2018-09-21|2018-09-13|2018-09-12|2018-09-24,122,344
train_day_0323,train,train/train_day_0323.csv,310323,2019-05-09,weekday,spring,2019-05-09|2019-05-08|2019-05-07|2019-05-06|2019-05-13|2019-05-03|2019-05-16,155,344
train_day_0324,train,train/train_day_0324.csv,310324,2019-08-15,weekday,summer,2019-08-15|2019-08-14|2019-08-16|2019-08-13|2019-08-12|2019-08-20|2019-08-09,143,344
train_day_0325,train,train/train_day_0325.csv,310325,2019-04-15,weekday,spring,2019-04-15|2019-04-18|2019-04-11|2019-04-19|2019-04-08|2019-04-22|2019-04-23,140,344
train_day_0326,train,train/train_day_0326.csv,310326,2018-10-21,weekend,autumn,2018-10-21|2018-10-27|2018-10-28|2018-10-13|2018-10-07|2018-11-04|2018-10-06,111,344
train_day_0327,train,train/train_day_0327.csv,310327,2018-09-22,weekend,autumn,2018-09-22|2018-09-23|2018-09-16|2018-09-29|2018-09-09|2018-10-06|2018-10-07,90,344
train_day_0328,train,train/train_day_0328.csv,310328,2019-04-07,weekend,spring,2019-04-07|2019-04-06|2019-03-31|2019-04-20|2019-03-24|2019-04-21|2019-04-27,134,344
train_day_0329,train,train/train_day_0329.csv,310329,2019-07-19,weekday,summer,2019-07-19|2019-07-17|2019-07-16|2019-07-22|2019-07-15|2019-07-26|2019-07-11,150,344
train_day_0330,train,train/train_day_0330.csv,310330,2019-01-29,weekday,winter,2019-01-29|2019-01-28|2019-01-25|2019-01-24|2019-02-04|2019-01-21|2019-02-06,158,344
train_day_0331,train,train/train_day_0331.csv,310331,2018-11-26,weekday,autumn,2018-11-26|2018-11-27|2018-11-28|2018-11-23|2018-11-29|2018-11-22|2018-11-30,140,344
train_day_0332,train,train/train_day_0332.csv,310332,2019-02-23,weekend,winter,2019-02-23|2019-02-24|2019-02-17|2019-02-10|2019-02-09|2019-02-02|2019-01-27,145,344
train_day_0333,train,train/train_day_0333.csv,310333,2019-06-30,weekend,summer,2019-06-30|2019-06-29|2019-07-07|2019-06-22|2019-07-14|2019-06-15|2019-07-20,136,344
train_day_0334,train,train/train_day_0334.csv,310334,2019-04-29,weekday,spring,2019-04-29|2019-04-30|2019-05-01|2019-04-26|2019-04-25|2019-05-03|2019-04-23,142,344
train_day_0335,train,train/train_day_0335.csv,310335,2019-01-08,weekday,winter,2019-01-08|2019-01-07|2019-01-10|2019-01-11|2019-01-03|2019-01-02|2019-01-14,127,344
train_day_0336,train,train/train_day_0336.csv,310336,2019-07-17,weekday,summer,2019-07-17|2019-07-16|2019-07-15|2019-07-19|2019-07-22|2019-07-11|2019-07-10,149,344
train_day_0337,train,train/train_day_0337.csv,310337,2019-07-31,weekday,summer,2019-07-31|2019-07-30|2019-08-01|2019-07-29|2019-08-02|2019-07-26|2019-08-05,173,344
train_day_0338,train,train/train_day_0338.csv,310338,2018-09-16,weekend,autumn,2018-09-16|2018-09-22|2018-09-09|2018-09-23|2018-09-29|2018-09-02|2018-09-01,106,344
train_day_0339,train,train/train_day_0339.csv,310339,2019-07-14,weekend,summer,2019-07-14|2019-07-20|2019-07-07|2019-07-21|2019-07-27|2019-06-30|2019-07-28,142,344
train_day_0340,train,train/train_day_0340.csv,310340,2019-08-12,weekday,summer,2019-08-12|2019-08-13|2019-08-14|2019-08-09|2019-08-15|2019-08-16|2019-08-07,144,344
train_day_0341,train,train/train_day_0341.csv,310341,2019-05-29,weekday,spring,2019-05-29|2019-05-28|2019-05-30|2019-05-27|2019-05-31|2019-05-22|2019-05-21,148,344
train_day_0342,train,train/train_day_0342.csv,310342,2019-06-02,weekend,summer,2019-06-02|2019-06-01|2019-06-09|2019-06-15|2019-06-22|2019-06-29|2019-06-30,128,344
train_day_0343,train,train/train_day_0343.csv,310343,2019-03-17,weekend,spring,2019-03-17|2019-03-10|2019-03-24|2019-03-09|2019-03-03|2019-03-31|2019-03-02,120,344
train_day_0344,train,train/train_day_0344.csv,310344,2019-05-06,weekday,spring,2019-05-06|2019-05-07|2019-05-08|2019-05-03|2019-05-09|2019-05-01|2019-04-30,155,344
train_day_0345,train,train/train_day_0345.csv,310345,2019-01-11,weekday,winter,2019-01-11|2019-01-10|2019-01-08|2019-01-14|2019-01-07|2019-01-15|2019-01-16,132,344
train_day_0346,train,train/train_day_0346.csv,310346,2019-08-31,weekend,summer,2019-08-31|2019-08-25|2019-08-24|2019-08-18|2019-08-17|2019-08-03|2019-07-28,178,344
train_day_0347,train,train/train_day_0347.csv,310347,2019-03-14,weekday,spring,2019-03-14|2019-03-15|2019-03-12|2019-03-11|2019-03-18|2019-03-19|2019-03-08,163,344
train_day_0348,train,train/train_day_0348.csv,310348,2018-11-06,weekday,autumn,2018-11-06|2018-11-05|2018-11-02|2018-11-12|2018-10-30|2018-10-29|2018-11-14,142,344
train_day_0349,train,train/train_day_0349.csv,310349,2019-08-13,weekday,summer,2019-08-13|2019-08-12|2019-08-14|2019-08-15|2019-08-16|2019-08-09|2019-08-07,144,344
train_day_0350,train,train/train_day_0350.csv,310350,2019-05-26,weekend,spring,2019-05-26|2019-05-19|2019-05-12|2019-05-11|2019-05-05|2019-05-04|2019-04-28,132,344
train_day_0351,train,train/train_day_0351.csv,310351,2018-09-24,weekday,autumn,2018-09-24|2018-09-25|2018-09-21|2018-09-27|2018-09-20|2018-09-28|2018-09-19,117,344
train_day_0352,train,train/train_day_0352.csv,310352,2019-05-07,weekday,spring,2019-05-07|2019-05-06|2019-05-08|2019-05-09|2019-05-03|2019-05-01|2019-05-13,159,344
train_day_0353,train,train/train_day_0353.csv,310353,2019-08-17,weekend,summer,2019-08-17|2019-08-18|2019-08-24|2019-08-25|2019-08-03|2019-08-31|2019-07-28,178,344
train_day_0354,train,train/train_day_0354.csv,310354,2019-05-21,weekday,spring,2019-05-21|2019-05-22|2019-05-17|2019-05-16|2019-05-27|2019-05-28|2019-05-13,153,344
train_day_0355,train,train/train_day_0355.csv,310355,2019-08-20,weekday,summer,2019-08-20|2019-08-21|2019-08-22|2019-08-16|2019-08-15|2019-08-14|2019-08-26,153,344
train_day_0356,train,train/train_day_0356.csv,310356,2019-01-25,weekday,winter,2019-01-25|2019-01-24|2019-01-28|2019-01-21|2019-01-29|2019-01-17|2019-01-16,160,344
train_day_0357,train,train/train_day_0357.csv,310357,2018-11-19,weekday,autumn,2018-11-19|2018-11-20|2018-11-22|2018-11-15|2018-11-23|2018-11-14|2018-11-12,132,344
train_day_0358,train,train/train_day_0358.csv,310358,2019-08-01,weekday,summer,2019-08-01|2019-07-31|2019-08-02|2019-07-30|2019-07-29|2019-08-05|2019-08-06,174,344
train_day_0359,train,train/train_day_0359.csv,310359,2018-09-09,weekend,autumn,2018-09-09|2018-09-02|2018-09-16|2018-09-01|2018-09-22|2018-09-23|2018-09-29,106,344
train_day_0360,train,train/train_day_0360.csv,310360,2018-10-23,weekday,autumn,2018-10-23|2018-10-25|2018-10-26|2018-10-19|2018-10-17|2018-10-29|2018-10-16,138,344
train_day_0361,train,train/train_day_0361.csv,310361,2018-09-19,weekday,autumn,2018-09-19|2018-09-18|2018-09-20|2018-09-21|2018-09-24|2018-09-13|2018-09-25,120,344
train_day_0362,train,train/train_day_0362.csv,310362,2018-12-30,weekend,winter,2018-12-30|2018-12-29|2019-01-05|2018-12-22|2019-01-12|2018-12-16|2019-01-13,115,344
train_day_0363,train,train/train_day_0363.csv,310363,2019-01-20,weekend,winter,2019-01-20|2019-01-26|2019-01-13|2019-01-27|2019-01-12|2019-02-02|2019-01-05,128,344
train_day_0364,train,train/train_day_0364.csv,310364,2018-12-22,weekend,winter,2018-12-22|2018-12-16|2018-12-15|2018-12-29|2018-12-30|2018-12-09|2019-01-05,115,344
train_day_0365,train,train/train_day_0365.csv,310365,2018-11-22,weekday,autumn,2018-11-22|2018-11-23|2018-11-20|2018-11-19|2018-11-26|2018-11-27|2018-11-28,140,344
train_day_0366,train,train/train_day_0366.csv,310366,2019-03-02,weekend,spring,2019-03-02|2019-03-03|2019-03-09|2019-03-10|2019-03-17|2019-03-24|2019-03-31,120,344
train_day_0367,train,train/train_day_0367.csv,310367,2019-07-05,weekday,summer,2019-07-05|2019-07-04|2019-07-03|2019-07-02|2019-07-08|2019-07-10|2019-07-11,144,344
train_day_0368,train,train/train_day_0368.csv,310368,2019-01-21,weekday,winter,2019-01-21|2019-01-24|2019-01-17|2019-01-25|2019-01-16|2019-01-15|2019-01-14,165,344
train_day_0369,train,train/train_day_0369.csv,310369,2018-09-07,weekday,autumn,2018-09-07|2018-09-10|2018-09-03|2018-09-11|2018-09-12|2018-09-13|2018-09-18,109,344
train_day_0370,train,train/train_day_0370.csv,310370,2019-01-02,weekday,winter,2019-01-02|2019-01-01|2019-01-03|2018-12-28|2019-01-07|2019-01-08|2018-12-25,98,344
train_day_0371,train,train/train_day_0371.csv,310371,2018-10-05,weekday,autumn,2018-10-05|2018-10-04|2018-10-03|2018-10-02|2018-10-08|2018-10-01|2018-10-10,119,344
train_day_0372,train,train/train_day_0372.csv,310372,2018-09-23,weekend,autumn,2018-09-23|2018-09-22|2018-09-29|2018-09-16|2018-10-06|2018-09-09|2018-10-07,90,344
train_day_0373,train,train/train_day_0373.csv,310373,2018-10-17,weekday,autumn,2018-10-17|2018-10-16|2018-10-19|2018-10-12|2018-10-23|2018-10-10|2018-10-25,119,344
train_day_0374,train,train/train_day_0374.csv,310374,2019-08-25,weekend,summer,2019-08-25|2019-08-24|2019-08-31|2019-08-18|2019-08-17|2019-08-03|2019-07-28,178,344
train_day_0375,train,train/train_day_0375.csv,310375,2018-12-07,weekday,winter,2018-12-07|2018-12-06|2018-12-05|2018-12-04|2018-12-10|2018-12-12|2018-12-13,160,344
train_day_0376,train,train/train_day_0376.csv,310376,2018-11-27,weekday,autumn,2018-11-27|2018-11-26|2018-11-28|2018-11-29|2018-11-30|2018-11-23|2018-11-22,140,344
train_day_0377,train,train/train_day_0377.csv,310377,2019-05-19,weekend,spring,2019-05-19|2019-05-12|2019-05-26|2019-05-11|2019-05-05|2019-05-04|2019-04-28,132,344
train_day_0378,train,train/train_day_0378.csv,310378,2019-03-08,weekday,spring,2019-03-08|2019-03-06|2019-03-05|2019-03-11|2019-03-04|2019-03-12|2019-03-14,165,344
train_day_0379,train,train/train_day_0379.csv,310379,2019-02-22,weekday,winter,2019-02-22|2019-02-21|2019-02-19|2019-02-25|2019-02-18|2019-02-26|2019-02-27,127,344
train_day_0380,train,train/train_day_0380.csv,310380,2019-05-11,weekend,spring,2019-05-11|2019-05-12|2019-05-05|2019-05-04|2019-05-19|2019-04-28|2019-04-27,131,344
train_day_0381,train,train/train_day_0381.csv,310381,2018-11-14,weekday,autumn,2018-11-14|2018-11-15|2018-11-12|2018-11-19|2018-11-20|2018-11-06|2018-11-22,136,344
train_day_0382,train,train/train_day_0382.csv,310382,2019-02-02,weekend,winter,2019-02-02|2019-01-27|2019-01-26|2019-02-09|2019-02-10|2019-01-20|2019-02-17,139,344
train_day_0383,train,train/train_day_0383.csv,310383,2019-02-10,weekend,winter,2019-02-10|2019-02-09|2019-02-17|2019-02-02|2019-02-23|2019-01-27|2019-02-24,145,344
train_day_0384,train,train/train_day_0384.csv,310384,2019-02-13,weekday,winter,2019-02-13|2019-02-12|2019-02-11|2019-02-15|2019-02-18|2019-02-07|2019-02-19,138,344
train_day_0385,train,train/train_day_0385.csv,310385,2018-12-04,weekday,winter,2018-12-04|2018-12-05|2018-12-06|2018-12-07|2018-12-10|2018-12-12|2018-12-13,160,344
train_day_0386,train,train/train_day_0386.csv,310386,2019-07-20,weekend,summer,2019-07-20|2019-07-21|2019-07-14|2019-07-27|2019-07-28|2019-07-07|2019-08-03,154,344
train_day_0387,train,train/train_day_0387.csv,310387,2018-10-19,weekday,autumn,2018-10-19|2018-10-17|2018-10-16|2018-10-23|2018-10-25|2018-10-12|2018-10-26,129,344
train_day_0388,train,train/train_day_0388.csv,310388,2018-12-15,weekend,winter,2018-12-15|2018-12-16|2018-12-09|2018-12-22|2018-12-01|2018-12-29|2018-12-30,110,344
train_day_0389,train,train/train_day_0389.csv,310389,2019-06-07,weekday,summer,2019-06-07|2019-06-06|2019-06-05|2019-06-10|2019-06-03|2019-06-11|2019-06-12,138,344
train_day_0390,train,train/train_day_0390.csv,310390,2019-03-20,weekday,spring,2019-03-20|2019-03-19|2019-03-18|2019-03-22|2019-03-15|2019-03-25|2019-03-14,150,344
train_day_0391,train,train/train_day_0391.csv,310391,2019-06-27,weekday,summer,2019-06-27|2019-06-28|2019-06-25|2019-06-24|2019-07-02|2019-06-21|2019-07-03,155,344
train_day_0392,train,train/train_day_0392.csv,310392,2019-06-11,weekday,summer,2019-06-11|2019-06-10|2019-06-12|2019-06-13|2019-06-07|2019-06-06|2019-06-05,150,344
train_day_0393,train,train/train_day_0393.csv,310393,2018-10-30,weekday,autumn,2018-10-30|2018-10-29|2018-11-02|2018-10-26|2018-10-25|2018-11-05|2018-10-23,143,344
train_day_0394,train,train/train_day_0394.csv,310394,2018-09-03,weekday,autumn,2018-09-03|2018-09-07|2018-09-10|2018-09-11|2018-09-12|2018-09-13|2018-09-18,109,344
train_day_0395,train,train/train_day_0395.csv,310395,2018-10-27,weekend,autumn,2018-10-27|2018-10-28|2018-10-21|2018-11-04|2018-10-13|2018-11-10|2018-11-11,131,344
train_day_0396,train,train/train_day_0396.csv,310396,2019-08-03,weekend,summer,2019-08-03|2019-07-28|2019-07-27|2019-07-21|2019-07-20|2019-08-17|2019-08-18,160,344
train_day_0397,train,train/train_day_0397.csv,310397,2019-03-12,weekday,spring,2019-03-12|2019-03-11|2019-03-14|2019-03-15|2019-03-08|2019-03-06|2019-03-18,151,344
train_day_0398,train,train/train_day_0398.csv,310398,2019-08-21,weekday,summer,2019-08-21|2019-08-20|2019-08-22|2019-08-16|2019-08-26|2019-08-15|2019-08-14,153,344
train_day_0399,train,train/train_day_0399.csv,310399,2018-12-25,weekday,winter,2018-12-25|2018-12-24|2018-12-28|2018-12-21|2018-12-20|2018-12-19|2018-12-18,122,344
train_day_0400,train,train/train_day_0400.csv,310400,2019-04-22,weekday,spring,2019-04-22|2019-04-23|2019-04-19|2019-04-25|2019-04-18|2019-04-26|2019-04-15,145,344
train_day_0401,train,train/train_day_0401.csv,310401,2019-01-17,weekday,winter,2019-01-17|2019-01-16|2019-01-15|2019-01-14|2019-01-21|2019-01-11|2019-01-10,158,344
train_day_0402,train,train/train_day_0402.csv,310402,2019-07-15,weekday,summer,2019-07-15|2019-07-16|2019-07-17|2019-07-11|2019-07-19|2019-07-10|2019-07-08,145,344
train_day_0403,train,train/train_day_0403.csv,310403,2019-06-09,weekend,summer,2019-06-09|2019-06-15|2019-06-02|2019-06-01|2019-06-22|2019-06-29|2019-06-30,128,344
train_day_0404,train,train/train_day_0404.csv,310404,2019-02-09,weekend,winter,2019-02-09|2019-02-10|2019-02-02|2019-02-17|2019-01-27|2019-01-26|2019-02-23,143,344
train_day_0405,train,train/train_day_0405.csv,310405,2019-06-29,weekend,summer,2019-06-29|2019-06-30|2019-06-22|2019-07-07|2019-06-15|2019-07-14|2019-06-09,139,344
train_day_0406,train,train/train_day_0406.csv,310406,2019-07-03,weekday,summer,2019-07-03|2019-07-02|2019-07-04|2019-07-05|2019-06-28|2019-07-08|2019-06-27,150,344
train_day_0407,train,train/train_day_0407.csv,310407,2019-03-19,weekday,spring,2019-03-19|2019-03-18|2019-03-20|2019-03-22|2019-03-15|2019-03-14|2019-03-25,150,344
train_day_0408,train,train/train_day_0408.csv,310408,2019-05-05,weekend,spring,2019-05-05|2019-05-04|2019-05-11|2019-04-28|2019-05-12|2019-04-27|2019-04-21,129,344
train_day_0409,train,train/train_day_0409.csv,310409,2018-10-13,weekend,autumn,2018-10-13|2018-10-07|2018-10-06|2018-10-21|2018-09-29|2018-10-27|2018-10-28,104,344
train_day_0410,train,train/train_day_0410.csv,310410,2019-01-07,weekday,winter,2019-01-07|2019-01-08|2019-01-10|2019-01-03|2019-01-11|2019-01-02|2019-01-01,115,344
train_day_0411,train,train/train_day_0411.csv,310411,2019-05-13,weekday,spring,2019-05-13|2019-05-16|2019-05-09|2019-05-17|2019-05-08|2019-05-07|2019-05-06,167,344
train_day_0412,train,train/train_day_0412.csv,310412,2018-11-20,weekday,autumn,2018-11-20|2018-11-19|2018-11-22|2018-11-23|2018-11-15|2018-11-14|2018-11-26,137,344
train_day_0413,train,train/train_day_0413.csv,310413,2019-07-16,weekday,summer,2019-07-16|2019-07-15|2019-07-17|2019-07-19|2019-07-11|2019-07-10|2019-07-22,149,344
train_day_0414,train,train/train_day_0414.csv,310414,2019-02-18,weekday,winter,2019-02-18|2019-02-19|2019-02-15|2019-02-21|2019-02-22|2019-02-13|2019-02-12,133,344
train_day_0415,train,train/train_day_0415.csv,310415,2019-06-13,weekday,summer,2019-06-13|2019-06-12|2019-06-11|2019-06-10|2019-06-07|2019-06-06|2019-06-20,154,344
train_day_0416,train,train/train_day_0416.csv,310416,2018-12-21,weekday,winter,2018-12-21|2018-12-20|2018-12-19|2018-12-18|2018-12-24|2018-12-25|2018-12-14,119,344
train_day_0417,train,train/train_day_0417.csv,310417,2018-10-06,weekend,autumn,2018-10-06|2018-10-07|2018-09-29|2018-10-13|2018-09-23|2018-09-22|2018-10-21,98,344
train_day_0418,train,train/train_day_0418.csv,310418,2019-05-12,weekend,spring,2019-05-12|2019-05-11|2019-05-05|2019-05-19|2019-05-04|2019-04-28|2019-05-26,132,344
train_day_0419,train,train/train_day_0419.csv,310419,2019-04-28,weekend,spring,2019-04-28|2019-04-27|2019-05-04|2019-04-21|2019-05-05|2019-04-20|2019-05-11,132,344
train_day_0420,train,train/train_day_0420.csv,310420,2019-06-22,weekend,summer,2019-06-22|2019-06-15|2019-06-29|2019-06-30|2019-06-09|2019-07-07|2019-06-02,128,344
train_day_0421,train,train/train_day_0421.csv,310421,2019-08-24,weekend,summer,2019-08-24|2019-08-25|2019-08-18|2019-08-17|2019-08-31|2019-08-03|2019-07-28,178,344
train_day_0422,train,train/train_day_0422.csv,310422,2018-11-29,weekday,autumn,2018-11-29|2018-11-28|2018-11-30|2018-11-27|2018-11-26|2018-11-23|2018-11-22,140,344
train_day_0423,train,train/train_day_0423.csv,310423,2019-02-25,weekday,winter,2019-02-25|2019-02-26|2019-02-27|2019-02-22|2019-02-21|2019-02-19|2019-02-18,127,344
train_day_0424,train,train/train_day_0424.csv,310424,2019-06-20,weekday,summer,2019-06-20|2019-06-21|2019-06-24|2019-06-25|2019-06-13|2019-06-27|2019-06-12,164,344
train_day_0425,train,train/train_day_0425.csv,310425,2019-06-03,weekday,summer,2019-06-03|2019-06-05|2019-06-06|2019-06-07|2019-06-10|2019-06-11|2019-06-12,138,344
train_day_0426,train,train/train_day_0426.csv,310426,2018-09-01,weekend,autumn,2018-09-01|2018-09-02|2018-09-09|2018-09-16|2018-09-22|2018-09-23|2018-09-29,106,344
train_day_0427,train,train/train_day_0427.csv,310427,2018-10-12,weekday,autumn,2018-10-12|2018-10-10|2018-10-08|2018-10-16|2018-10-17|2018-10-05|2018-10-19,115,344
train_day_0428,train,train/train_day_0428.csv,310428,2019-06-15,weekend,summer,2019-06-15|2019-06-09|2019-06-22|2019-06-02|2019-06-01|2019-06-29|2019-06-30,128,344
train_day_0429,train,train/train_day_0429.csv,310429,2018-09-21,weekday,autumn,2018-09-21|2018-09-20|2018-09-19|2018-09-18|2018-09-24|2018-09-25|2018-09-27,121,344
train_day_0430,train,train/train_day_0430.csv,310430,2019-03-10,weekend,spring,2019-03-10|2019-03-09|2019-03-03|2019-03-17|2019-03-02|2019-03-24|2019-03-31,120,344
train_day_0431,train,train/train_day_0431.csv,310431,2019-01-16,weekday,winter,2019-01-16|2019-01-15|2019-01-17|2019-01-14|2019-01-11|2019-01-21|2019-01-10,158,344
train_day_0432,train,train/train_day_0432.csv,310432,2019-02-11,weekday,winter,2019-02-11|2019-02-12|2019-02-13|2019-02-07|2019-02-15|2019-02-06|2019-02-04,143,344
train_day_0433,train,train/train_day_0433.csv,310433,2019-01-01,weekday,winter,2019-01-01|2019-01-02|2019-01-03|2018-12-28|2019-01-07|2018-12-25|2019-01-08,98,344
train_day_0434,train,train/train_day_0434.csv,310434,2018-12-16,weekend,winter,2018-12-16|2018-12-15|2018-12-22|2018-12-09|2018-12-29|2018-12-30|2018-12-01,110,344
train_day_0435,train,train/train_day_0435.csv,310435,2019-01-28,weekday,winter,2019-01-28|2019-01-29|2019-01-25|2019-01-24|2019-01-21|2019-02-04|2019-02-06,158,344
train_day_0436,train,train/train_day_0436.csv,310436,2019-02-15,weekday,winter,2019-02-15|2019-02-13|2019-02-12|2019-02-18|2019-02-11|2019-02-19|2019-02-21,130,344
train_day_0437,train,train/train_day_0437.csv,310437,2019-06-10,weekday,summer,2019-06-10|2019-06-11|2019-06-12|2019-06-07|2019-06-13|2019-06-06|2019-06-05,150,344
train_day_0438,train,train/train_day_0438.csv,310438,2019-05-27,weekday,spring,2019-05-27|2019-05-28|2019-05-29|2019-05-30|2019-05-31|2019-05-22|2019-05-21,148,344
train_day_0439,train,train/train_day_0439.csv,310439,2019-05-17,weekday,spring,2019-05-17|2019-05-16|2019-05-13|2019-05-21|2019-05-22|2019-05-09|2019-05-08,165,344
train_day_0440,train,train/train_day_0440.csv,310440,2019-04-02,weekday,spring,2019-04-02|2019-04-01|2019-04-04|2019-04-05|2019-03-28|2019-03-27|2019-04-08,126,344
train_day_0441,train,train/train_day_0441.csv,310441,2019-02-19,weekday,winter,2019-02-19|2019-02-18|2019-02-21|2019-02-22|2019-02-15|2019-02-13|2019-02-25,124,344
train_day_0442,train,train/train_day_0442.csv,310442,2019-07-11,weekday,summer,2019-07-11|2019-07-10|2019-07-08|2019-07-15|2019-07-16|2019-07-05|2019-07-17,149,344
train_day_0443,train,train/train_day_0443.csv,310443,2019-04-18,weekday,spring,2019-04-18|2019-04-19|2019-04-15|2019-04-22|2019-04-23|2019-04-11|2019-04-25,141,344
train_day_0444,train,train/train_day_0444.csv,310444,2019-06-05,weekday,summer,2019-06-05|2019-06-06|2019-06-03|2019-06-07|2019-06-10|2019-06-11|2019-06-12,138,344
train_day_0445,train,train/train_day_0445.csv,310445,2018-10-03,weekday,autumn,2018-10-03|2018-10-02|2018-10-04|2018-10-01|2018-10-05|2018-09-28|2018-10-08,121,344
train_day_0446,train,train/train_day_0446.csv,310446,2019-04-06,weekend,spring,2019-04-06|2019-04-07|2019-03-31|2019-03-24|2019-04-20|2019-04-21|2019-03-17,141,344
train_day_0447,train,train/train_day_0447.csv,310447,2018-10-01,weekday,autumn,2018-10-01|2018-10-02|2018-10-03|2018-09-28|2018-10-04|2018-09-27|2018-10-05,130,344
train_day_0448,train,train/train_day_0448.csv,310448,2019-08-09,weekday,summer,2019-08-09|2019-08-07|2019-08-06|2019-08-12|2019-08-05|2019-08-13|2019-08-14,144,344
train_day_0449,train,train/train_day_0449.csv,310449,2019-08-06,weekday,summer,2019-08-06|2019-08-05|2019-08-07|2019-08-09|2019-08-02|2019-08-01|2019-07-31,170,344
train_day_0450,train,train/train_day_0450.csv,310450,2019-07-04,weekday,summer,2019-07-04|2019-07-03|2019-07-05|2019-07-02|2019-07-08|2019-06-28|2019-07-10,143,344
train_day_0451,train,train/train_day_0451.csv,310451,2018-11-02,weekday,autumn,2018-11-02|2018-10-30|2018-11-05|2018-10-29|2018-11-06|2018-10-26|2018-10-25,148,344
train_day_0452,train,train/train_day_0452.csv,310452,2019-03-25,weekday,spring,2019-03-25|2019-03-27|2019-03-22|2019-03-28|2019-03-20|2019-03-19|2019-03-18,142,344
train_day_0453,train,train/train_day_0453.csv,310453,2019-03-15,weekday,spring,2019-03-15|2019-03-14|2019-03-12|2019-03-18|2019-03-11|2019-03-19|2019-03-20,151,344
train_day_0454,train,train/train_day_0454.csv,310454,2019-08-16,weekday,summer,2019-08-16|2019-08-15|2019-08-14|2019-08-13|2019-08-12|2019-08-20|2019-08-21,147,344
train_day_0455,train,train/train_day_0455.csv,310455,2018-12-29,weekend,winter,2018-12-29|2018-12-30|2018-12-22|2019-01-05|2018-12-16|2018-12-15|2019-01-12,119,344
