Scenario_ID,Split,Vehicle_File,Signal_File,Context_File,Scenario_Seed,Signal_Seed,Generation_Attempt,Anchor_Date,Day_Type,Season,Source_Dates,Sessions
train_day_0204,train,data/train/vehicles/train_day_0204.csv,data/train/signals/train_day_0204.json,data/train/contexts/train_day_0204.csv,310204,13310204,0,2019-08-31,weekend,summer,2019-08-31|2019-08-25|2019-08-24|2019-08-18|2019-08-17|2019-08-03|2019-07-28,344
train_day_0205,train,data/train/vehicles/train_day_0205.csv,data/train/signals/train_day_0205.json,data/train/contexts/train_day_0205.csv,310205,13310205,0,2019-07-05,weekday,summer,2019-07-05|2019-07-04|2019-07-03|2019-07-02|2019-07-08|2019-07-10|2019-07-11,344
train_day_0206,train,data/train/vehicles/train_day_0206.csv,data/train/signals/train_day_0206.json,data/train/contexts/train_day_0206.csv,310206,13310206,0,2019-04-15,weekday,spring,2019-04-15|2019-04-18|2019-04-11|2019-04-19|2019-04-08|2019-04-22|2019-04-23,344
train_day_0207,train,data/train/vehicles/train_day_0207.csv,data/train/signals/train_day_0207.json,data/train/contexts/train_day_0207.csv,310207,13310207,0,2018-12-01,weekend,winter,2018-12-01|2018-12-09|2018-12-15|2018-12-16|2018-12-22|2018-12-29|2018-12-30,344
train_day_0208,train,data/train/vehicles/train_day_0208.csv,data/train/signals/train_day_0208.json,data/train/contexts/train_day_0208.csv,310208,13310208,0,2019-08-20,weekday,summer,2019-08-20|2019-08-21|2019-08-22|2019-08-16|2019-08-15|2019-08-14|2019-08-26,344
train_day_0209,train,data/train/vehicles/train_day_0209.csv,data/train/signals/train_day_0209.json,data/train/contexts/train_day_0209.csv,310209,13310209,0,2019-01-27,weekend,winter,2019-01-27|2019-01-26|2019-02-02|2019-01-20|2019-02-09|2019-01-13|2019-02-10,344
train_day_0210,train,data/train/vehicles/train_day_0210.csv,data/train/signals/train_day_0210.json,data/train/contexts/train_day_0210.csv,310210,13310210,0,2018-11-30,weekday,autumn,2018-11-30|2018-11-29|2018-11-28|2018-11-27|2018-11-26|2018-11-23|2018-11-22,344
train_day_0211,train,data/train/vehicles/train_day_0211.csv,data/train/signals/train_day_0211.json,data/train/contexts/train_day_0211.csv,310211,13310211,0,2019-04-29,weekday,spring,2019-04-29|2019-04-30|2019-05-01|2019-04-26|2019-04-25|2019-05-03|2019-04-23,344
train_day_0212,train,data/train/vehicles/train_day_0212.csv,data/train/signals/train_day_0212.json,data/train/contexts/train_day_0212.csv,310212,13310212,0,2018-09-18,weekday,autumn,2018-09-18|2018-09-19|2018-09-20|2018-09-21|2018-09-13|2018-09-12|2018-09-24,344
train_day_0213,train,data/train/vehicles/train_day_0213.csv,data/train/signals/train_day_0213.json,data/train/contexts/train_day_0213.csv,310213,13310213,0,2019-04-11,weekday,spring,2019-04-11|2019-04-08|2019-04-15|2019-04-05|2019-04-04|2019-04-18|2019-04-19,344
train_day_0214,train,data/train/vehicles/train_day_0214.csv,data/train/signals/train_day_0214.json,data/train/contexts/train_day_0214.csv,310214,13310214,0,2019-03-28,weekday,spring,2019-03-28|2019-03-27|2019-03-25|2019-04-01|2019-04-02|2019-03-22|2019-04-04,344
train_day_0215,train,data/train/vehicles/train_day_0215.csv,data/train/signals/train_day_0215.json,data/train/contexts/train_day_0215.csv,310215,13310215,0,2019-01-24,weekday,winter,2019-01-24|2019-01-25|2019-01-21|2019-01-28|2019-01-29|2019-01-17|2019-01-16,344
train_day_0216,train,data/train/vehicles/train_day_0216.csv,data/train/signals/train_day_0216.json,data/train/contexts/train_day_0216.csv,310216,13310216,0,2019-03-02,weekend,spring,2019-03-02|2019-03-03|2019-03-09|2019-03-10|2019-03-17|2019-03-24|2019-03-31,344
train_day_0217,train,data/train/vehicles/train_day_0217.csv,data/train/signals/train_day_0217.json,data/train/contexts/train_day_0217.csv,310217,13310217,0,2019-03-05,weekday,spring,2019-03-05|2019-03-04|2019-03-06|2019-03-08|2019-03-11|2019-03-12|2019-03-14,344
train_day_0218,train,data/train/vehicles/train_day_0218.csv,data/train/signals/train_day_0218.json,data/train/contexts/train_day_0218.csv,310218,13310218,0,2018-10-29,weekday,autumn,2018-10-29|2018-10-30|2018-10-26|2018-10-25|2018-11-02|2018-10-23|2018-11-05,344
train_day_0219,train,data/train/vehicles/train_day_0219.csv,data/train/signals/train_day_0219.json,data/train/contexts/train_day_0219.csv,310219,13310219,0,2019-08-18,weekend,summer,2019-08-18|2019-08-17|2019-08-24|2019-08-25|2019-08-31|2019-08-03|2019-07-28,344
train_day_0220,train,data/train/vehicles/train_day_0220.csv,data/train/signals/train_day_0220.json,data/train/contexts/train_day_0220.csv,310220,13310220,0,2019-02-21,weekday,winter,2019-02-21|2019-02-22|2019-02-19|2019-02-18|2019-02-25|2019-02-26|2019-02-15,344
train_day_0221,train,data/train/vehicles/train_day_0221.csv,data/train/signals/train_day_0221.json,data/train/contexts/train_day_0221.csv,310221,13310221,0,2019-05-04,weekend,spring,2019-05-04|2019-05-05|2019-04-28|2019-04-27|2019-05-11|2019-05-12|2019-04-21,344
train_day_0222,train,data/train/vehicles/train_day_0222.csv,data/train/signals/train_day_0222.json,data/train/contexts/train_day_0222.csv,310222,13310222,0,2018-10-16,weekday,autumn,2018-10-16|2018-10-17|2018-10-19|2018-10-12|2018-10-10|2018-10-23|2018-10-08,344
train_day_0223,train,data/train/vehicles/train_day_0223.csv,data/train/signals/train_day_0223.json,data/train/contexts/train_day_0223.csv,310223,13310223,0,2019-07-17,weekday,summer,2019-07-17|2019-07-16|2019-07-15|2019-07-19|2019-07-22|2019-07-11|2019-07-10,344
train_day_0224,train,data/train/vehicles/train_day_0224.csv,data/train/signals/train_day_0224.json,data/train/contexts/train_day_0224.csv,310224,13310224,0,2018-09-03,weekday,autumn,2018-09-03|2018-09-07|2018-09-10|2018-09-11|2018-09-12|2018-09-13|2018-09-18,344
train_day_0225,train,data/train/vehicles/train_day_0225.csv,data/train/signals/train_day_0225.json,data/train/contexts/train_day_0225.csv,310225,13310225,0,2018-09-21,weekday,autumn,2018-09-21|2018-09-20|2018-09-19|2018-09-18|2018-09-24|2018-09-25|2018-09-27,344
train_day_0226,train,data/train/vehicles/train_day_0226.csv,data/train/signals/train_day_0226.json,data/train/contexts/train_day_0226.csv,310226,13310226,0,2019-04-30,weekday,spring,2019-04-30|2019-04-29|2019-05-01|2019-05-03|2019-04-26|2019-04-25|2019-05-06,344
train_day_0227,train,data/train/vehicles/train_day_0227.csv,data/train/signals/train_day_0227.json,data/train/contexts/train_day_0227.csv,310227,13310227,0,2018-09-19,weekday,autumn,2018-09-19|2018-09-18|2018-09-20|2018-09-21|2018-09-24|2018-09-13|2018-09-25,344
train_day_0228,train,data/train/vehicles/train_day_0228.csv,data/train/signals/train_day_0228.json,data/train/contexts/train_day_0228.csv,310228,14310231,1,2019-08-03,weekend,summer,2019-08-03|2019-07-28|2019-07-27|2019-07-21|2019-07-20|2019-08-17|2019-08-18,344
train_day_0229,train,data/train/vehicles/train_day_0229.csv,data/train/signals/train_day_0229.json,data/train/contexts/train_day_0229.csv,310229,13310229,0,2018-12-16,weekend,winter,2018-12-16|2018-12-15|2018-12-22|2018-12-09|2018-12-29|2018-12-30|2018-12-01,344
train_day_0230,train,data/train/vehicles/train_day_0230.csv,data/train/signals/train_day_0230.json,data/train/contexts/train_day_0230.csv,310230,13310230,0,2019-05-01,weekday,spring,2019-05-01|2019-04-30|2019-04-29|2019-05-03|2019-04-26|2019-05-06|2019-04-25,344
train_day_0231,train,data/train/vehicles/train_day_0231.csv,data/train/signals/train_day_0231.json,data/train/contexts/train_day_0231.csv,310231,13310231,0,2019-01-16,weekday,winter,2019-01-16|2019-01-15|2019-01-17|2019-01-14|2019-01-11|2019-01-21|2019-01-10,344
train_day_0232,train,data/train/vehicles/train_day_0232.csv,data/train/signals/train_day_0232.json,data/train/contexts/train_day_0232.csv,310232,13310232,0,2019-05-09,weekday,spring,2019-05-09|2019-05-08|2019-05-07|2019-05-06|2019-05-13|2019-05-03|2019-05-16,344
train_day_0233,train,data/train/vehicles/train_day_0233.csv,data/train/signals/train_day_0233.json,data/train/contexts/train_day_0233.csv,310233,13310233,0,2019-04-23,weekday,spring,2019-04-23|2019-04-22|2019-04-25|2019-04-26|2019-04-19|2019-04-18|2019-04-29,344
train_day_0234,train,data/train/vehicles/train_day_0234.csv,data/train/signals/train_day_0234.json,data/train/contexts/train_day_0234.csv,310234,13310234,0,2019-02-07,weekday,winter,2019-02-07|2019-02-06|2019-02-04|2019-02-11|2019-02-12|2019-02-13|2019-02-15,344
train_day_0235,train,data/train/vehicles/train_day_0235.csv,data/train/signals/train_day_0235.json,data/train/contexts/train_day_0235.csv,310235,13310235,0,2019-04-19,weekday,spring,2019-04-19|2019-04-18|2019-04-22|2019-04-15|2019-04-23|2019-04-25|2019-04-26,344
train_day_0236,train,data/train/vehicles/train_day_0236.csv,data/train/signals/train_day_0236.json,data/train/contexts/train_day_0236.csv,310236,13310236,0,2019-08-22,weekday,summer,2019-08-22|2019-08-21|2019-08-20|2019-08-26|2019-08-16|2019-08-15|2019-08-14,344
train_day_0237,train,data/train/vehicles/train_day_0237.csv,data/train/signals/train_day_0237.json,data/train/contexts/train_day_0237.csv,310237,13310237,0,2019-05-12,weekend,spring,2019-05-12|2019-05-11|2019-05-05|2019-05-19|2019-05-04|2019-04-28|2019-05-26,344
train_day_0238,train,data/train/vehicles/train_day_0238.csv,data/train/signals/train_day_0238.json,data/train/contexts/train_day_0238.csv,310238,13310238,0,2019-02-10,weekend,winter,2019-02-10|2019-02-09|2019-02-17|2019-02-02|2019-02-23|2019-01-27|2019-02-24,344
train_day_0239,train,data/train/vehicles/train_day_0239.csv,data/train/signals/train_day_0239.json,data/train/contexts/train_day_0239.csv,310239,13310239,0,2019-07-07,weekend,summer,2019-07-07|2019-06-30|2019-07-14|2019-06-29|2019-07-20|2019-07-21|2019-06-22,344
train_day_0240,train,data/train/vehicles/train_day_0240.csv,data/train/signals/train_day_0240.json,data/train/contexts/train_day_0240.csv,310240,13310240,0,2019-04-07,weekend,spring,2019-04-07|2019-04-06|2019-03-31|2019-04-20|2019-03-24|2019-04-21|2019-04-27,344
train_day_0241,train,data/train/vehicles/train_day_0241.csv,data/train/signals/train_day_0241.json,data/train/contexts/train_day_0241.csv,310241,13310241,0,2018-12-20,weekday,winter,2018-12-20|2018-12-19|2018-12-21|2018-12-18|2018-12-24|2018-12-25|2018-12-14,344
train_day_0242,train,data/train/vehicles/train_day_0242.csv,data/train/signals/train_day_0242.json,data/train/contexts/train_day_0242.csv,310242,13310242,0,2018-10-28,weekend,autumn,2018-10-28|2018-10-27|2018-10-21|2018-11-04|2018-11-10|2018-11-11|2018-10-13,344
train_day_0243,train,data/train/vehicles/train_day_0243.csv,data/train/signals/train_day_0243.json,data/train/contexts/train_day_0243.csv,310243,13310243,0,2018-10-26,weekday,autumn,2018-10-26|2018-10-25|2018-10-23|2018-10-29|2018-10-30|2018-10-19|2018-11-02,344
train_day_0244,train,data/train/vehicles/train_day_0244.csv,data/train/signals/train_day_0244.json,data/train/contexts/train_day_0244.csv,310244,13310244,0,2018-12-09,weekend,winter,2018-12-09|2018-12-15|2018-12-16|2018-12-01|2018-12-22|2018-12-29|2018-12-30,344
train_day_0245,train,data/train/vehicles/train_day_0245.csv,data/train/signals/train_day_0245.json,data/train/contexts/train_day_0245.csv,310245,13310245,0,2018-12-06,weekday,winter,2018-12-06|2018-12-05|2018-12-07|2018-12-04|2018-12-10|2018-12-12|2018-12-13,344
train_day_0246,train,data/train/vehicles/train_day_0246.csv,data/train/signals/train_day_0246.json,data/train/contexts/train_day_0246.csv,310246,13310246,0,2018-11-10,weekend,autumn,2018-11-10|2018-11-11|2018-11-04|2018-11-17|2018-11-18|2018-10-28|2018-10-27,344
train_day_0247,train,data/train/vehicles/train_day_0247.csv,data/train/signals/train_day_0247.json,data/train/contexts/train_day_0247.csv,310247,13310247,0,2019-01-13,weekend,winter,2019-01-13|2019-01-12|2019-01-20|2019-01-05|2019-01-26|2018-12-30|2019-01-27,344
train_day_0248,train,data/train/vehicles/train_day_0248.csv,data/train/signals/train_day_0248.json,data/train/contexts/train_day_0248.csv,310248,13310248,0,2018-10-10,weekday,autumn,2018-10-10|2018-10-08|2018-10-12|2018-10-05|2018-10-04|2018-10-16|2018-10-03,344
train_day_0249,train,data/train/vehicles/train_day_0249.csv,data/train/signals/train_day_0249.json,data/train/contexts/train_day_0249.csv,310249,13310249,0,2019-04-21,weekend,spring,2019-04-21|2019-04-20|2019-04-27|2019-04-28|2019-05-04|2019-04-07|2019-05-05,344
train_day_0250,train,data/train/vehicles/train_day_0250.csv,data/train/signals/train_day_0250.json,data/train/contexts/train_day_0250.csv,310250,13310250,0,2019-03-17,weekend,spring,2019-03-17|2019-03-10|2019-03-24|2019-03-09|2019-03-03|2019-03-31|2019-03-02,344
train_day_0251,train,data/train/vehicles/train_day_0251.csv,data/train/signals/train_day_0251.json,data/train/contexts/train_day_0251.csv,310251,13310251,0,2018-09-23,weekend,autumn,2018-09-23|2018-09-22|2018-09-29|2018-09-16|2018-10-06|2018-09-09|2018-10-07,344
train_day_0252,train,data/train/vehicles/train_day_0252.csv,data/train/signals/train_day_0252.json,data/train/contexts/train_day_0252.csv,310252,13310252,0,2019-07-26,weekday,summer,2019-07-26|2019-07-29|2019-07-22|2019-07-30|2019-07-31|2019-08-01|2019-07-19,344
train_day_0253,train,data/train/vehicles/train_day_0253.csv,data/train/signals/train_day_0253.json,data/train/contexts/train_day_0253.csv,310253,13310253,0,2019-08-15,weekday,summer,2019-08-15|2019-08-14|2019-08-16|2019-08-13|2019-08-12|2019-08-20|2019-08-09,344
train_day_0254,train,data/train/vehicles/train_day_0254.csv,data/train/signals/train_day_0254.json,data/train/contexts/train_day_0254.csv,310254,13310254,0,2019-05-27,weekday,spring,2019-05-27|2019-05-28|2019-05-29|2019-05-30|2019-05-31|2019-05-22|2019-05-21,344
train_day_0255,train,data/train/vehicles/train_day_0255.csv,data/train/signals/train_day_0255.json,data/train/contexts/train_day_0255.csv,310255,13310255,0,2018-12-12,weekday,winter,2018-12-12|2018-12-13|2018-12-10|2018-12-14|2018-12-07|2018-12-06|2018-12-18,344
train_day_0256,train,data/train/vehicles/train_day_0256.csv,data/train/signals/train_day_0256.json,data/train/contexts/train_day_0256.csv,310256,13310256,0,2018-11-19,weekday,autumn,2018-11-19|2018-11-20|2018-11-22|2018-11-15|2018-11-23|2018-11-14|2018-11-12,344
train_day_0257,train,data/train/vehicles/train_day_0257.csv,data/train/signals/train_day_0257.json,data/train/contexts/train_day_0257.csv,310257,13310257,0,2019-03-24,weekend,spring,2019-03-24|2019-03-17|2019-03-31|2019-04-06|2019-03-10|2019-04-07|2019-03-09,344
train_day_0258,train,data/train/vehicles/train_day_0258.csv,data/train/signals/train_day_0258.json,data/train/contexts/train_day_0258.csv,310258,13310258,0,2019-07-10,weekday,summer,2019-07-10|2019-07-11|2019-07-08|2019-07-05|2019-07-15|2019-07-04|2019-07-16,344
train_day_0259,train,data/train/vehicles/train_day_0259.csv,data/train/signals/train_day_0259.json,data/train/contexts/train_day_0259.csv,310259,13310259,0,2019-04-26,weekday,spring,2019-04-26|2019-04-25|2019-04-23|2019-04-29|2019-04-22|2019-04-30|2019-05-01,344
train_day_0260,train,data/train/vehicles/train_day_0260.csv,data/train/signals/train_day_0260.json,data/train/contexts/train_day_0260.csv,310260,13310260,0,2018-12-09,weekend,winter,2018-12-09|2018-12-15|2018-12-16|2018-12-01|2018-12-22|2018-12-29|2018-12-30,344
train_day_0261,train,data/train/vehicles/train_day_0261.csv,data/train/signals/train_day_0261.json,data/train/contexts/train_day_0261.csv,310261,13310261,0,2018-11-12,weekday,autumn,2018-11-12|2018-11-14|2018-11-15|2018-11-06|2018-11-05|2018-11-19|2018-11-20,344
train_day_0262,train,data/train/vehicles/train_day_0262.csv,data/train/signals/train_day_0262.json,data/train/contexts/train_day_0262.csv,310262,13310262,0,2019-02-06,weekday,winter,2019-02-06|2019-02-07|2019-02-04|2019-02-11|2019-02-12|2019-02-13|2019-01-29,344
train_day_0263,train,data/train/vehicles/train_day_0263.csv,data/train/signals/train_day_0263.json,data/train/contexts/train_day_0263.csv,310263,14310266,1,2019-04-08,weekday,spring,2019-04-08|2019-04-05|2019-04-11|2019-04-04|2019-04-02|2019-04-01|2019-04-15,344
train_day_0264,train,data/train/vehicles/train_day_0264.csv,data/train/signals/train_day_0264.json,data/train/contexts/train_day_0264.csv,310264,13310264,0,2018-09-10,weekday,autumn,2018-09-10|2018-09-11|2018-09-12|2018-09-07|2018-09-13|2018-09-03|2018-09-18,344
train_day_0265,train,data/train/vehicles/train_day_0265.csv,data/train/signals/train_day_0265.json,data/train/contexts/train_day_0265.csv,310265,13310265,0,2019-04-20,weekend,spring,2019-04-20|2019-04-21|2019-04-27|2019-04-28|2019-04-07|2019-04-06|2019-05-04,344
train_day_0266,train,data/train/vehicles/train_day_0266.csv,data/train/signals/train_day_0266.json,data/train/contexts/train_day_0266.csv,310266,13310266,0,2019-05-28,weekday,spring,2019-05-28|2019-05-27|2019-05-29|2019-05-30|2019-05-31|2019-05-22|2019-05-21,344
train_day_0267,train,data/train/vehicles/train_day_0267.csv,data/train/signals/train_day_0267.json,data/train/contexts/train_day_0267.csv,310267,13310267,0,2018-11-17,weekend,autumn,2018-11-17|2018-11-18|2018-11-11|2018-11-10|2018-11-24|2018-11-04|2018-10-28,344
train_day_0268,train,data/train/vehicles/train_day_0268.csv,data/train/signals/train_day_0268.json,data/train/contexts/train_day_0268.csv,310268,13310268,0,2019-03-22,weekday,spring,2019-03-22|2019-03-20|2019-03-19|2019-03-25|2019-03-18|2019-03-27|2019-03-28,344
train_day_0269,train,data/train/vehicles/train_day_0269.csv,data/train/signals/train_day_0269.json,data/train/contexts/train_day_0269.csv,310269,13310269,0,2019-08-26,weekday,summer,2019-08-26|2019-08-22|2019-08-21|2019-08-20|2019-08-16|2019-08-15|2019-08-14,344
train_day_0270,train,data/train/vehicles/train_day_0270.csv,data/train/signals/train_day_0270.json,data/train/contexts/train_day_0270.csv,310270,13310270,0,2019-05-04,weekend,spring,2019-05-04|2019-05-05|2019-04-28|2019-04-27|2019-05-11|2019-05-12|2019-04-21,344
train_day_0271,train,data/train/vehicles/train_day_0271.csv,data/train/signals/train_day_0271.json,data/train/contexts/train_day_0271.csv,310271,13310271,0,2018-09-29,weekend,autumn,2018-09-29|2018-09-23|2018-09-22|2018-10-06|2018-10-07|2018-09-16|2018-10-13,344
train_day_0272,train,data/train/vehicles/train_day_0272.csv,data/train/signals/train_day_0272.json,data/train/contexts/train_day_0272.csv,310272,13310272,0,2019-05-22,weekday,spring,2019-05-22|2019-05-21|2019-05-17|2019-05-27|2019-05-16|2019-05-28|2019-05-29,344
train_day_0273,train,data/train/vehicles/train_day_0273.csv,data/train/signals/train_day_0273.json,data/train/contexts/train_day_0273.csv,310273,13310273,0,2019-01-12,weekend,winter,2019-01-12|2019-01-13|2019-01-05|2019-01-20|2018-12-30|2018-12-29|2019-01-26,344
train_day_0274,train,data/train/vehicles/train_day_0274.csv,data/train/signals/train_day_0274.json,data/train/contexts/train_day_0274.csv,310274,13310274,0,2018-12-18,weekday,winter,2018-12-18|2018-12-19|2018-12-20|2018-12-21|2018-12-14|2018-12-13|2018-12-12,344
train_day_0275,train,data/train/vehicles/train_day_0275.csv,data/train/signals/train_day_0275.json,data/train/contexts/train_day_0275.csv,310275,13310275,0,2019-06-12,weekday,summer,2019-06-12|2019-06-11|2019-06-13|2019-06-10|2019-06-07|2019-06-06|2019-06-05,344
train_day_0276,train,data/train/vehicles/train_day_0276.csv,data/train/signals/train_day_0276.json,data/train/contexts/train_day_0276.csv,310276,13310276,0,2019-08-02,weekday,summer,2019-08-02|2019-08-01|2019-07-31|2019-07-30|2019-08-05|2019-07-29|2019-08-06,344
train_day_0277,train,data/train/vehicles/train_day_0277.csv,data/train/signals/train_day_0277.json,data/train/contexts/train_day_0277.csv,310277,13310277,0,2018-12-05,weekday,winter,2018-12-05|2018-12-04|2018-12-06|2018-12-07|2018-12-10|2018-12-12|2018-12-13,344
train_day_0278,train,data/train/vehicles/train_day_0278.csv,data/train/signals/train_day_0278.json,data/train/contexts/train_day_0278.csv,310278,13310278,0,2019-08-14,weekday,summer,2019-08-14|2019-08-13|2019-08-15|2019-08-12|2019-08-16|2019-08-09|2019-08-20,344
train_day_0279,train,data/train/vehicles/train_day_0279.csv,data/train/signals/train_day_0279.json,data/train/contexts/train_day_0279.csv,310279,13310279,0,2019-01-24,weekday,winter,2019-01-24|2019-01-25|2019-01-21|2019-01-28|2019-01-29|2019-01-17|2019-01-16,344
train_day_0280,train,data/train/vehicles/train_day_0280.csv,data/train/signals/train_day_0280.json,data/train/contexts/train_day_0280.csv,310280,13310280,0,2018-12-24,weekday,winter,2018-12-24|2018-12-25|2018-12-21|2018-12-20|2018-12-28|2018-12-19|2018-12-18,344
train_day_0281,train,data/train/vehicles/train_day_0281.csv,data/train/signals/train_day_0281.json,data/train/contexts/train_day_0281.csv,310281,13310281,0,2019-03-05,weekday,spring,2019-03-05|2019-03-04|2019-03-06|2019-03-08|2019-03-11|2019-03-12|2019-03-14,344
train_day_0282,train,data/train/vehicles/train_day_0282.csv,data/train/signals/train_day_0282.json,data/train/contexts/train_day_0282.csv,310282,13310282,0,2019-02-07,weekday,winter,2019-02-07|2019-02-06|2019-02-04|2019-02-11|2019-02-12|2019-02-13|2019-02-15,344
train_day_0283,train,data/train/vehicles/train_day_0283.csv,data/train/signals/train_day_0283.json,data/train/contexts/train_day_0283.csv,310283,13310283,0,2018-11-11,weekend,autumn,2018-11-11|2018-11-10|2018-11-17|2018-11-04|2018-11-18|2018-11-24|2018-10-28,344
train_day_0284,train,data/train/vehicles/train_day_0284.csv,data/train/signals/train_day_0284.json,data/train/contexts/train_day_0284.csv,310284,13310284,0,2019-05-31,weekday,spring,2019-05-31|2019-05-30|2019-05-29|2019-05-28|2019-05-27|2019-05-22|2019-05-21,344
train_day_0285,train,data/train/vehicles/train_day_0285.csv,data/train/signals/train_day_0285.json,data/train/contexts/train_day_0285.csv,310285,13310285,0,2018-12-20,weekday,winter,2018-12-20|2018-12-19|2018-12-21|2018-12-18|2018-12-24|2018-12-25|2018-12-14,344
train_day_0286,train,data/train/vehicles/train_day_0286.csv,data/train/signals/train_day_0286.json,data/train/contexts/train_day_0286.csv,310286,13310286,0,2018-10-08,weekday,autumn,2018-10-08|2018-10-10|2018-10-05|2018-10-04|2018-10-12|2018-10-03|2018-10-02,344
train_day_0287,train,data/train/vehicles/train_day_0287.csv,data/train/signals/train_day_0287.json,data/train/contexts/train_day_0287.csv,310287,13310287,0,2018-12-12,weekday,winter,2018-12-12|2018-12-13|2018-12-10|2018-12-14|2018-12-07|2018-12-06|2018-12-18,344
train_day_0288,train,data/train/vehicles/train_day_0288.csv,data/train/signals/train_day_0288.json,data/train/contexts/train_day_0288.csv,310288,13310288,0,2018-11-28,weekday,autumn,2018-11-28|2018-11-27|2018-11-29|2018-11-26|2018-11-30|2018-11-23|2018-11-22,344
train_day_0289,train,data/train/vehicles/train_day_0289.csv,data/train/signals/train_day_0289.json,data/train/contexts/train_day_0289.csv,310289,13310289,0,2019-04-19,weekday,spring,2019-04-19|2019-04-18|2019-04-22|2019-04-15|2019-04-23|2019-04-25|2019-04-26,344
train_day_0290,train,data/train/vehicles/train_day_0290.csv,data/train/signals/train_day_0290.json,data/train/contexts/train_day_0290.csv,310290,13310290,0,2018-11-18,weekend,autumn,2018-11-18|2018-11-17|2018-11-24|2018-11-11|2018-11-10|2018-11-04|2018-10-28,344
train_day_0291,train,data/train/vehicles/train_day_0291.csv,data/train/signals/train_day_0291.json,data/train/contexts/train_day_0291.csv,310291,13310291,0,2019-03-28,weekday,spring,2019-03-28|2019-03-27|2019-03-25|2019-04-01|2019-04-02|2019-03-22|2019-04-04,344
train_day_0292,train,data/train/vehicles/train_day_0292.csv,data/train/signals/train_day_0292.json,data/train/contexts/train_day_0292.csv,310292,13310292,0,2019-02-04,weekday,winter,2019-02-04|2019-02-06|2019-02-07|2019-01-29|2019-01-28|2019-02-11|2019-02-12,344
train_day_0293,train,data/train/vehicles/train_day_0293.csv,data/train/signals/train_day_0293.json,data/train/contexts/train_day_0293.csv,310293,13310293,0,2019-04-01,weekday,spring,2019-04-01|2019-04-02|2019-04-04|2019-03-28|2019-04-05|2019-03-27|2019-03-25,344
train_day_0294,train,data/train/vehicles/train_day_0294.csv,data/train/signals/train_day_0294.json,data/train/contexts/train_day_0294.csv,310294,13310294,0,2018-10-10,weekday,autumn,2018-10-10|2018-10-08|2018-10-12|2018-10-05|2018-10-04|2018-10-16|2018-10-03,344
train_day_0295,train,data/train/vehicles/train_day_0295.csv,data/train/signals/train_day_0295.json,data/train/contexts/train_day_0295.csv,310295,13310295,0,2018-09-25,weekday,autumn,2018-09-25|2018-09-24|2018-09-27|2018-09-28|2018-09-21|2018-09-20|2018-09-19,344
train_day_0296,train,data/train/vehicles/train_day_0296.csv,data/train/signals/train_day_0296.json,data/train/contexts/train_day_0296.csv,310296,13310296,0,2019-01-13,weekend,winter,2019-01-13|2019-01-12|2019-01-20|2019-01-05|2019-01-26|2018-12-30|2019-01-27,344
train_day_0297,train,data/train/vehicles/train_day_0297.csv,data/train/signals/train_day_0297.json,data/train/contexts/train_day_0297.csv,310297,13310297,0,2018-12-01,weekend,winter,2018-12-01|2018-12-09|2018-12-15|2018-12-16|2018-12-22|2018-12-29|2018-12-30,344
train_day_0298,train,data/train/vehicles/train_day_0298.csv,data/train/signals/train_day_0298.json,data/train/contexts/train_day_0298.csv,310298,13310298,0,2019-07-07,weekend,summer,2019-07-07|2019-06-30|2019-07-14|2019-06-29|2019-07-20|2019-07-21|2019-06-22,344
train_day_0299,train,data/train/vehicles/train_day_0299.csv,data/train/signals/train_day_0299.json,data/train/contexts/train_day_0299.csv,310299,13310299,0,2019-07-26,weekday,summer,2019-07-26|2019-07-29|2019-07-22|2019-07-30|2019-07-31|2019-08-01|2019-07-19,344
train_day_0300,train,data/train/vehicles/train_day_0300.csv,data/train/signals/train_day_0300.json,data/train/contexts/train_day_0300.csv,310300,13310300,0,2019-05-01,weekday,spring,2019-05-01|2019-04-30|2019-04-29|2019-05-03|2019-04-26|2019-05-06|2019-04-25,344
train_day_0301,train,data/train/vehicles/train_day_0301.csv,data/train/signals/train_day_0301.json,data/train/contexts/train_day_0301.csv,310301,13310301,0,2019-05-30,weekday,spring,2019-05-30|2019-05-29|2019-05-31|2019-05-28|2019-05-27|2019-05-22|2019-05-21,344
train_day_0302,train,data/train/vehicles/train_day_0302.csv,data/train/signals/train_day_0302.json,data/train/contexts/train_day_0302.csv,310302,13310302,0,2019-05-16,weekday,spring,2019-05-16|2019-05-17|2019-05-13|2019-05-21|2019-05-22|2019-05-09|2019-05-08,344
train_day_0303,train,data/train/vehicles/train_day_0303.csv,data/train/signals/train_day_0303.json,data/train/contexts/train_day_0303.csv,310303,13310303,0,2019-04-23,weekday,spring,2019-04-23|2019-04-22|2019-04-25|2019-04-26|2019-04-19|2019-04-18|2019-04-29,344
train_day_0304,train,data/train/vehicles/train_day_0304.csv,data/train/signals/train_day_0304.json,data/train/contexts/train_day_0304.csv,310304,13310304,0,2019-08-05,weekday,summer,2019-08-05|2019-08-06|2019-08-07|2019-08-02|2019-08-01|2019-08-09|2019-07-31,344
train_day_0305,train,data/train/vehicles/train_day_0305.csv,data/train/signals/train_day_0305.json,data/train/contexts/train_day_0305.csv,310305,13310305,0,2018-11-05,weekday,autumn,2018-11-05|2018-11-06|2018-11-02|2018-10-30|2018-10-29|2018-11-12|2018-11-14,344
